timestamp	company	status
2026-07-29T12:13:03.686Z	NVIDIA	reachable
2026-07-29T12:13:03.686Z	Google	unknown
2026-07-29T12:13:03.686Z	Meta	slug_gone
2026-07-29T12:13:03.686Z	OpenAI	reachable
2026-07-29T12:13:03.686Z	Anthropic	reachable
2026-07-29T12:13:03.686Z	Microsoft	slug_gone
2026-07-29T12:13:03.686Z	Runway	reachable
2026-07-29T12:13:03.686Z	Netflix	unknown
2026-07-29T12:13:03.686Z	Scale AI	reachable
2026-07-29T12:13:03.686Z	Jane Street	reachable
2026-07-29T12:13:03.686Z	Jump Trading	reachable
2026-07-29T12:13:03.686Z	Databricks	reachable
2026-07-29T12:13:03.686Z	Snowflake	reachable
2026-07-29T12:13:03.686Z	Adobe	slug_gone
2026-07-29T12:13:03.686Z	IMC	reachable
2026-07-29T12:13:03.686Z	Uber	network
2026-07-29T12:13:03.686Z	Palantir	network
2026-07-29T12:13:03.686Z	Gong	slug_gone
2026-07-29T12:13:03.686Z	Shopify	slug_gone
2026-07-29T12:13:03.686Z	Discord	reachable
2026-07-29T12:16:07.429Z	NVIDIA	reachable
2026-07-29T12:16:07.429Z	Google	unknown
2026-07-29T12:16:07.429Z	Meta	slug_gone
2026-07-29T12:16:07.429Z	OpenAI	reachable
2026-07-29T12:16:07.429Z	Anthropic	reachable
2026-07-29T12:16:07.429Z	Microsoft	slug_gone
2026-07-29T12:16:07.429Z	Runway	reachable
2026-07-29T12:16:07.429Z	Netflix	unknown
2026-07-29T12:16:07.429Z	Scale AI	reachable
2026-07-29T12:16:07.429Z	Jane Street	reachable
2026-07-29T12:16:07.429Z	Jump Trading	reachable
2026-07-29T12:16:07.429Z	Databricks	reachable
2026-07-29T12:16:07.429Z	Snowflake	reachable
2026-07-29T12:16:07.429Z	Adobe	slug_gone
2026-07-29T12:16:07.429Z	IMC	reachable
2026-07-29T12:16:07.429Z	Uber	network
2026-07-29T12:16:07.429Z	Palantir	reachable
2026-07-29T12:16:07.429Z	Gong	slug_gone
2026-07-29T12:16:07.429Z	Shopify	slug_gone
2026-07-29T12:16:07.429Z	Discord	reachable
2026-07-29T16:08:17.934Z	NVIDIA	reachable
2026-07-29T16:08:17.934Z	Google	unknown
2026-07-29T16:08:17.934Z	Meta	slug_gone
2026-07-29T16:08:17.934Z	OpenAI	reachable
2026-07-29T16:08:17.934Z	Anthropic	reachable
2026-07-29T16:08:17.934Z	Microsoft	slug_gone
2026-07-29T16:08:17.934Z	Runway	reachable
2026-07-29T16:08:17.934Z	Netflix	unknown
2026-07-29T16:08:17.934Z	Scale AI	reachable
2026-07-29T16:08:17.934Z	Jane Street	reachable
2026-07-29T16:08:17.934Z	Jump Trading	reachable
2026-07-29T16:08:17.934Z	Databricks	reachable
2026-07-29T16:08:17.934Z	Snowflake	reachable
2026-07-29T16:08:17.934Z	Adobe	slug_gone
2026-07-29T16:08:17.934Z	IMC	network
2026-07-29T16:08:17.934Z	Uber	network
2026-07-29T16:08:17.934Z	Palantir	reachable
2026-07-29T16:08:17.934Z	Gong	network
2026-07-29T16:08:17.934Z	Shopify	slug_gone
2026-07-29T16:08:17.934Z	Discord	reachable
2026-07-29T17:54:37.952Z	NVIDIA	reachable
2026-07-29T17:54:37.952Z	Google	unknown
2026-07-29T17:54:37.952Z	Meta	slug_gone
2026-07-29T17:54:37.952Z	OpenAI	reachable
2026-07-29T17:54:37.952Z	Anthropic	reachable
2026-07-29T17:54:37.952Z	Microsoft	slug_gone
2026-07-29T17:54:37.952Z	Runway	reachable
2026-07-29T17:54:37.952Z	Netflix	unknown
2026-07-29T17:54:37.952Z	Scale AI	reachable
2026-07-29T17:54:37.952Z	Jane Street	reachable
2026-07-29T17:54:37.952Z	Jump Trading	reachable
2026-07-29T17:54:37.952Z	Databricks	reachable
2026-07-29T17:54:37.952Z	Snowflake	reachable
2026-07-29T17:54:37.952Z	Adobe	slug_gone
2026-07-29T17:54:37.952Z	IMC	reachable
2026-07-29T17:54:37.952Z	Uber	network
2026-07-29T17:54:37.952Z	Palantir	reachable
2026-07-29T17:54:37.952Z	Gong	slug_gone
2026-07-29T17:54:37.952Z	Shopify	slug_gone
2026-07-29T17:54:37.952Z	Discord	reachable
2026-07-29T19:58:14.547Z	NVIDIA	reachable
2026-07-29T19:58:14.547Z	Google	unknown
2026-07-29T19:58:14.547Z	Meta	slug_gone
2026-07-29T19:58:14.547Z	OpenAI	reachable
2026-07-29T19:58:14.547Z	Anthropic	reachable
2026-07-29T19:58:14.547Z	Microsoft	slug_gone
2026-07-29T19:58:14.547Z	Runway	reachable
2026-07-29T19:58:14.547Z	Netflix	unknown
2026-07-29T19:58:14.547Z	Scale AI	reachable
2026-07-29T19:58:14.547Z	Jane Street	reachable
2026-07-29T19:58:14.547Z	Jump Trading	reachable
2026-07-29T19:58:14.547Z	Databricks	reachable
2026-07-29T19:58:14.547Z	Snowflake	reachable
2026-07-29T19:58:14.547Z	Adobe	slug_gone
2026-07-29T19:58:14.547Z	IMC	reachable
2026-07-29T19:58:14.547Z	Uber	network
2026-07-29T19:58:14.547Z	Palantir	reachable
2026-07-29T19:58:14.547Z	Gong	slug_gone
2026-07-29T19:58:14.547Z	Shopify	slug_gone
2026-07-29T19:58:14.547Z	Discord	reachable
2026-07-29T21:33:55.058Z	NVIDIA	reachable
2026-07-29T21:33:55.058Z	Google	unknown
2026-07-29T21:33:55.058Z	Meta	slug_gone
2026-07-29T21:33:55.058Z	OpenAI	reachable
2026-07-29T21:33:55.058Z	Anthropic	reachable
2026-07-29T21:33:55.058Z	Microsoft	slug_gone
2026-07-29T21:33:55.058Z	Runway	reachable
2026-07-29T21:33:55.058Z	Netflix	unknown
2026-07-29T21:33:55.058Z	Scale AI	reachable
2026-07-29T21:33:55.058Z	Jane Street	reachable
2026-07-29T21:33:55.058Z	Jump Trading	reachable
2026-07-29T21:33:55.058Z	Databricks	reachable
2026-07-29T21:33:55.058Z	Snowflake	reachable
2026-07-29T21:33:55.058Z	Adobe	slug_gone
2026-07-29T21:33:55.058Z	IMC	reachable
2026-07-29T21:33:55.058Z	Uber	network
2026-07-29T21:33:55.058Z	Palantir	reachable
2026-07-29T21:33:55.058Z	Gong	slug_gone
2026-07-29T21:33:55.058Z	Shopify	slug_gone
2026-07-29T21:33:55.058Z	Discord	reachable
2026-07-29T22:36:32.922Z	NVIDIA	reachable
2026-07-29T22:36:32.922Z	Google	unknown
2026-07-29T22:36:32.922Z	Meta	slug_gone
2026-07-29T22:36:32.922Z	OpenAI	reachable
2026-07-29T22:36:32.922Z	Anthropic	reachable
2026-07-29T22:36:32.922Z	Microsoft	slug_gone
2026-07-29T22:36:32.922Z	Runway	reachable
2026-07-29T22:36:32.922Z	Netflix	unknown
2026-07-29T22:36:32.922Z	Scale AI	reachable
2026-07-29T22:36:32.922Z	Jane Street	reachable
2026-07-29T22:36:32.922Z	Jump Trading	reachable
2026-07-29T22:36:32.922Z	Databricks	reachable
2026-07-29T22:36:32.922Z	Snowflake	reachable
2026-07-29T22:36:32.922Z	Adobe	slug_gone
2026-07-29T22:36:32.922Z	IMC	reachable
2026-07-29T22:36:32.922Z	Uber	network
2026-07-29T22:36:32.922Z	Palantir	reachable
