url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://blackrock.wd1.myworkdayjobs.com/blackrock_professional/job/San-Francisco-CA/Associate--Quantitative-Developer--Model-Portfolio-Solutions--MPS---Multi-Asset-Strategies---Solutions--MASS-_R265714	2026-07-29	workday-api	Associate, Quantitative Developer, Model Portfolio Solutions (MPS), Multi-Asset Strategies & Solutions (MASS)	BlackRock	added	San Francisco, CA		2026-07-27			blackrock
https://campbellsoup.wd5.myworkdayjobs.com/externalcareers_globalsite/job/USA---Remote/Agentic-AI-Engineer-Co-Op_Req-66015	2026-07-29	workday-api	Agentic AI Engineer Co-Op	Campbell Soup	added	USA - Remote					campbell soup
https://campbellsoup.wd5.myworkdayjobs.com/externalcareers_globalsite/job/USA---NJ---Camden/Data-Engineer---Agentic-AI---ML-Ops--Co-op-_Req-65843	2026-07-29	workday-api	Data Engineer – Agentic AI & ML Ops (Co-op)	Campbell Soup	added	USA - NJ - Camden					campbell soup
https://campbellsoup.wd5.myworkdayjobs.com/externalcareers_globalsite/job/USA---NJ---Camden/Data-Science-Intern_Req-65845	2026-07-29	workday-api	Data Science Intern	Campbell Soup	added	USA - NJ - Camden					campbell soup
https://broadcom.wd1.myworkdayjobs.com/external_career/job/USA-CA---Promontory-E/Program-Manager---Product---Program-Management--Agentic-AI--ValueOps---R-D-Transformation-_R026441-1	2026-07-29	workday-api	Program Manager – Product & Program Management (Agentic AI, ValueOps & R&D Transformation)	Broadcom	added	USA-CA - Promontory E		2026-07-07			broadcom
https://blackrock.wd1.myworkdayjobs.com/blackrock_professional/job/New-York-NY/Associate--Quantitative-Researcher---Systematic-Active-Equity_R265940	2026-08-10	workday-api	Associate, Quantitative Researcher - Systematic Active Equity	BlackRock	added	New York, NY		2026-08-10			blackrock
