url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Mountain-View-California-United-States-of-America/Senior-ML-AI-Engineer---Developer-Experience_JR-202524527-1	2026-07-29	workday-api	Senior ML/AI Engineer - Agentic Developer Experience	General Motors	added	4 Locations		2026-06-30			general motors
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Mountain-View-California-United-States-of-America/Principal-Machine-Learning-Scientist---Trajectory-Generation_JR-202519076	2026-07-29	workday-api	Principal Machine Learning Scientist - Trajectory Generation	General Motors	added	Mountain View, California, United States of America					general motors
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Sunnyvale-California-United-States-of-America/Staff-Research-Scientist_JR-202602534	2026-07-29	workday-api	Staff Research Scientist	General Motors	added	Sunnyvale, California, United States of America					general motors
https://homedepot.wd5.myworkdayjobs.com/careerdepot/job/OREGON---VIRTUAL---OR01/Software-Engineer-Senior-Principal--Remote-_Req186005-1	2026-07-30	workday-api	Senior Principal Software Engineer - Generative AI & Mobile Platforms (Remote)	Home Depot	added	OREGON - VIRTUAL - OR01		2026-07-27			home depot
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Sunnyvale-California-United-States-of-America/Staff-Research-Scientist---VLM---VLA_JR-202616614	2026-08-05	workday-api	Staff Research Scientist - VLM / VLA	General Motors	added	Sunnyvale, California, United States of America		2026-08-05			general motors
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Austin-Texas-United-States-of-America/Agentic-Data-Engineer_JR-202616159	2026-08-12	workday-api	Agentic Data Engineer	General Motors	added	Austin, Texas, United States of America		2026-08-12			general motors
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Warren-Michigan-United-States-of-America/Senior-Data-Engineer---Agentic-AI--Automation--and-Data-Platforms_JR-202616156	2026-08-13	workday-api	Senior Data Engineer – Agentic AI, Automation, and Data Platforms	General Motors	added	2 Locations		2026-08-13			general motors
https://generalmotors.wd5.myworkdayjobs.com/careers_gm/job/Warren-Michigan-United-States-of-America/Staff-Applied-AI-Quality-Specialist_JR-202617975	2026-08-26	workday-api	Staff Applied AI Quality Specialist	General Motors	added	Warren, Michigan, United States of America		2026-08-26			general motors
https://homedepot.wd5.myworkdayjobs.com/careerdepot/job/STORE-SUPPORT-CENTER-ATLANTA---9090/Senior-Machine-Learning-Engineer--Generative-AI--REMOTE-_Req191646	2026-09-02	workday-api	Senior Machine Learning Engineer- Generative AI (REMOTE)	Home Depot	added	STORE SUPPORT CENTER, ATLANTA - 9090		2026-09-02			home depot
