url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://polaris.wd5.myworkdayjobs.com/polarisjobs/job/Medina-MN-USA/Digital---IT---Predictive-Data-Science-Internship---Summer-2027_R30525	2026-08-24	workday-api	Digital & IT - Predictive Data Science Internship - Summer 2027	Polaris	added	2 Locations		2026-08-24			polaris
https://stryker.wd1.myworkdayjobs.com/strykercareers/job/Florida-Virtual-Address/Data-Science-Intern_R572731	2026-09-01	workday-api	Data Science Intern - Remote	Stryker	added	Florida, Virtual Address		2026-09-01			stryker
