url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://nordstrom.wd501.myworkdayjobs.com/nordstrom_careers/job/Seattle-WA/Senior-Engineer-2---AI-Agentic-Platform--Hybrid---Seattle--WA-_R-848075	2026-07-29	workday-api	Senior Engineer 2: AI Agentic Platform (Hybrid - Seattle, WA)	Nordstrom	added	Seattle, WA					nordstrom
https://nordstrom.wd501.myworkdayjobs.com/nordstrom_careers/job/Seattle-WA/Senior-Software-Engineer---AI-Agentic-Solutions_R-842281	2026-07-29	workday-api	Senior Engineer 2: AI Agentic Solutions (Hybrid - Seattle, WA)	Nordstrom	added	Seattle, WA					nordstrom
https://nordstrom.wd501.myworkdayjobs.com/nordstrom_careers/job/Seattle-WA/Principal-Engineer--AI-Agentic-Platform--Hybrid---Seattle--WA-_R-841535	2026-07-29	workday-api	Principal Engineer: AI Agentic Platform (Hybrid - Seattle, WA)	Nordstrom	added	Seattle, WA					nordstrom
https://nordstrom.wd501.myworkdayjobs.com/nordstrom_careers/job/Seattle-WA/Engineer-2--AI-Agentic-Solutions--Hybrid---Seattle--WA-_R-862129	2026-07-31	workday-api	Engineer 2: AI Agentic Solutions (Hybrid - Seattle, WA)	Nordstrom	added	Seattle, WA		2026-07-31			nordstrom
https://nordstrom.wd501.myworkdayjobs.com/nordstrom_careers/job/Seattle-WA/Engineer-1--AI-Agentic-Solutions--Hybrid---Seattle--WA-_R-862126	2026-07-31	workday-api	Engineer 1: AI Agentic Solutions (Hybrid - Seattle, WA)	Nordstrom	added	Seattle, WA		2026-07-31			nordstrom
https://motorolasolutions.wd5.myworkdayjobs.com/careers/job/Chicago-IL/Supply-Chain-Applied-AI-Engineering-Intern_R67461	2026-08-07	workday-api	Supply Chain Applied AI Engineering Intern	Motorola Solutions	added	Chicago, IL, More...		2026-08-07			motorola
https://motorolasolutions.wd5.myworkdayjobs.com/careers/job/Chicago-IL/Applied-AI-Engineer-I---Supply-Chain_R67371	2026-09-01	workday-api	Applied AI Engineer I – Supply Chain	Motorola Solutions	added	Chicago, IL, More...		2026-09-01			motorola
