url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://www.workato.com/careers?gh_jid=8516213002#open-roles	2026-07-29	greenhouse-api	Lead AI Research Scientist	Workato	added	San Francisco, California		2026-05-15			workato
https://job-boards.greenhouse.io/deepmind/jobs/7421111	2026-07-29	greenhouse-api	Research Scientist, Gemini Safety	DeepMind	added	Mountain View, California, US		2026-03-12			deepmind
https://job-boards.greenhouse.io/deepmind/jobs/7680885	2026-07-29	greenhouse-api	Research Scientist, Multimodal Alignment, Safety, and Fairness	DeepMind	added	Kirkland, Washington, US; Mountain View, California, US; New York City, New York, US		2026-03-09			deepmind
https://analogdevices.wd1.myworkdayjobs.com/external/job/US-MA-Boston/Staff-Research-Scientist--Artificial-Intelligence_R255394	2026-07-29	workday-api	Staff Research Scientist, Artificial Intelligence	Analog Devices	added	US, MA, Boston					analog devices
https://analogdevices.wd1.myworkdayjobs.com/external/job/US-MA-Boston/Staff-Engineer--Machine-Learning_R263362	2026-07-29	workday-api	Staff Research Scientist, AI-Hardware Co-Design	Analog Devices	added	US, MA, Boston					analog devices
https://analogdevices.wd1.myworkdayjobs.com/external/job/US-MA-Wilmington/Senior-Research-Scientist--Machine-Learning_R262487	2026-07-29	workday-api	Senior Research Scientist, Machine Learning	Analog Devices	added	US, MA, Wilmington					analog devices
https://analogdevices.wd1.myworkdayjobs.com/external/job/US-MA-Wilmington/AI-ML-Engineer-Intern_R265579	2026-08-28	workday-api	AI/ML Engineer Intern	Analog Devices	added	US, MA, Wilmington		2026-08-28			analog devices
